true_date,price,USD_to_LKR,weather_cat,crop_cat,region,grade,elevation
2025-10-08,1240.0,302.7687,Mixed,Decline,UVA HIGH,BOPF/BOPFSP,High
2025-10-15,1260.0,302.6108,Rainy,Slight Decline,UVA HIGH,BOPF/BOPFSP,High
2025-10-22,1240.0,304.5063,Mixed,Maintained,UVA HIGH,BOPF/BOPFSP,High
2025-10-29,1140.0,304.5063,Mixed,Maintained,UVA HIGH,BOPF/BOPFSP,High
2025-11-05,1040.0,298.8259,Bright,Decline,UVA HIGH,BOPF/BOPFSP,High
2025-11-12,1300.0,304.1602,Sunny,Increase,UVA HIGH,BOPF/BOPFSP,High
2025-11-19,1280.0,307.8004,Mixed,Slight Decline,UVA HIGH,BOPF/BOPFSP,High
2025-11-26,1260.0,307.998,Mixed,Slight Decline,UVA HIGH,BOPF/BOPFSP,High
2025-12-03,1360.0,309.5317,Rainy,Slight Decline,UVA HIGH,BOPF/BOPFSP,High
2025-12-10,1320.0,309.4625,Rainy,Decline,UVA HIGH,BOPF/BOPFSP,High
2025-12-17,1240.0,310.0368,Mixed,Decline,UVA HIGH,BOPF/BOPFSP,High
2025-12-24,1240.0,310.0368,Mixed,Decline,UVA HIGH,BOPF/BOPFSP,High
2025-12-31,1240.0,310.0368,Mixed,Decline,UVA HIGH,BOPF/BOPFSP,High
2021-01-06,770.0,189.0696,Rainy,Slight Decline,UVA HIGH,FBOP/FBOP1,High
2021-01-13,780.0,197.5241,Mixed,Decline,UVA HIGH,FBOP/FBOP1,High
2021-01-20,780.0,188.6854,Rainy,Decline,UVA HIGH,FBOP/FBOP1,High
2021-01-27,775.0,188.6854,Rainy,Decline,UVA HIGH,FBOP/FBOP1,High
2021-02-03,770.0,193.9604,Mixed,Maintained,UVA HIGH,FBOP/FBOP1,High
2021-02-10,840.0,194.4061,Mixed,Decline,UVA HIGH,FBOP/FBOP1,High
2021-02-17,770.0,193.5044,Mixed,Decline,UVA HIGH,FBOP/FBOP1,High
2021-02-24,790.0,195.8167,Mixed,Decline,UVA HIGH,FBOP/FBOP1,High
2021-03-03,900.0,198.7859,Mixed,Maintained,UVA HIGH,FBOP/FBOP1,High
2021-03-10,890.0,195.5257,Bright,Maintained,UVA HIGH,FBOP/FBOP1,High
2021-03-17,820.0,198.462,Mixed,Increase,UVA HIGH,FBOP/FBOP1,High
2021-03-24,960.0,199.0263,Mixed,Increase,UVA HIGH,FBOP/FBOP1,High
2021-03-31,920.0,196.6476,Mixed,Maintained,UVA HIGH,FBOP/FBOP1,High
2021-04-07,920.0,193.6376,Mixed,Increase,UVA HIGH,FBOP/FBOP1,High
2021-04-14,900.0,195.0656,Mixed,Increase,UVA HIGH,FBOP/FBOP1,High
2021-04-21,830.0,200.06,Bright,Decline,UVA HIGH,FBOP/FBOP1,High
2021-04-28,875.0,200.06,Bright,Decline,UVA HIGH,FBOP/FBOP1,High
2021-05-05,920.0,196.6469,Mixed,Increase,UVA HIGH,FBOP/FBOP1,High
2021-05-12,900.0,197.0089,Mixed,Maintained,UVA HIGH,FBOP/FBOP1,High
2021-05-19,900.0,197.0191,Bright,Maintained,UVA HIGH,FBOP/FBOP1,High
2021-05-26,890.0,196.9664,Mixed,Increase,UVA HIGH,FBOP/FBOP1,High
2021-06-02,830.0,197.5298,Bright,Slight Decline,UVA HIGH,FBOP/FBOP1,High
2021-06-09,920.0,197.973,Bright,Decline,UVA HIGH,FBOP/FBOP1,High
2021-06-16,960.0,199.0131,Bright,Decline,UVA HIGH,FBOP/FBOP1,High
2021-06-23,1040.0,199.0865,Bright,Maintained,UVA HIGH,FBOP/FBOP1,High
2021-06-30,920.0,197.9284,Mixed,Increase,UVA HIGH,FBOP/FBOP1,High
2021-07-07,880.0,199.6139,Mixed,Increase,UVA HIGH,FBOP/FBOP1,High
2021-07-14,850.0,198.67,Mixed,Maintained,UVA HIGH,FBOP/FBOP1,High
2021-07-21,880.0,199.0015,Bright,Maintained,UVA HIGH,FBOP/FBOP1,High
2021-07-28,940.0,199.5045,Mixed,Maintained,UVA HIGH,FBOP/FBOP1,High
2021-08-04,880.0,199.544,Bright,Maintained,UVA HIGH,FBOP/FBOP1,High
2021-08-11,770.0,199.5392,Mixed,Maintained,UVA HIGH,FBOP/FBOP1,High
2021-08-18,850.0,199.4368,Mixed,Maintained,UVA HIGH,FBOP/FBOP1,High
2021-08-25,870.0,199.39775,Bright,Maintained,UVA HIGH,FBOP/FBOP1,High
2021-09-01,840.0,199.3643,Bright,Decline,UVA HIGH,FBOP/FBOP1,High
2021-09-08,940.0,199.4965,Bright,Maintained,UVA HIGH,FBOP/FBOP1,High
2021-09-15,1000.0,199.7687,Mixed,Slight Decline,UVA HIGH,FBOP/FBOP1,High
2021-09-22,800.0,201.5033,Overcast,Decline,UVA HIGH,FBOP/FBOP1,High
2021-09-29,890.0,201.5033,Overcast,Decline,UVA HIGH,FBOP/FBOP1,High
2021-10-06,980.0,200.0643,Mixed,Decline,UVA HIGH,FBOP/FBOP1,High
2021-10-13,920.0,200.4485,Bright,Slight Decline,UVA HIGH,FBOP/FBOP1,High
2021-10-20,870.0,201.4879,Mixed,Increase,UVA HIGH,FBOP/FBOP1,High
2021-10-27,980.0,199.6986,Mixed,Decline,UVA HIGH,FBOP/FBOP1,High
2021-11-03,1100.0,201.9818,Mixed,Increase,UVA HIGH,FBOP/FBOP1,High
2021-11-10,1080.0,202.0085,Mixed,Increase,UVA HIGH,FBOP/FBOP1,High
2021-11-17,980.0,202.6712,Bright,Slight Decline,UVA HIGH,FBOP/FBOP1,High
2021-11-24,1080.0,201.4611,Rainy,Decline,UVA HIGH,FBOP/FBOP1,High
2021-12-01,1040.0,202.6101,Mixed,Decline,UVA HIGH,FBOP/FBOP1,High
2021-12-08,790.0,193.549,Overcast,Slight Decline,UVA HIGH,FBOP/FBOP1,High
2021-12-15,980.0,202.4479,Rainy,Decline,UVA HIGH,FBOP/FBOP1,High
2021-12-22,980.0,202.778,Bright,Maintained,UVA HIGH,FBOP/FBOP1,High
2021-12-29,1540.0,202.778,Bright,Maintained,UVA HIGH,FBOP/FBOP1,High
2023-01-04,2100.0,367.7045,Mixed,Decline,UVA HIGH,FBOP/FBOP1,High
2023-01-11,1950.0,367.9773,Mixed,Maintained,UVA HIGH,FBOP/FBOP1,High
2023-01-18,1900.0,364.1424,Bright,Maintained,UVA HIGH,FBOP/FBOP1,High
2023-01-25,1900.0,365.67679999999996,Overcast,Maintained,UVA HIGH,FBOP/FBOP1,High
2023-02-01,1700.0,364.9107,Bright,Increase,UVA HIGH,FBOP/FBOP1,High
2023-02-08,1750.0,365.4467,Rainy,Increase,UVA HIGH,FBOP/FBOP1,High
2023-02-15,1700.0,361.954,Mixed,Maintained,UVA HIGH,FBOP/FBOP1,High
2023-02-22,1900.0,365.3946,Rainy,Decline,UVA HIGH,FBOP/FBOP1,High
2023-03-01,1750.0,339.8757,Mixed,Maintained,UVA HIGH,FBOP/FBOP1,High
2023-03-08,1850.0,322.9597,Mixed,Maintained,UVA HIGH,FBOP/FBOP1,High
2023-03-15,1700.0,324.5466,Mixed,Maintained,UVA HIGH,FBOP/FBOP1,High
2023-03-22,1420.0,338.8015,Mixed,Slight Decline,UVA HIGH,FBOP/FBOP1,High
2023-03-29,1500.0,338.8015,Mixed,Slight Decline,UVA HIGH,FBOP/FBOP1,High
2023-04-05,1580.0,322.1652,Mixed,Maintained,UVA HIGH,FBOP/FBOP1,High
2023-04-12,1460.0,324.9441,Mixed,Increase,UVA HIGH,FBOP/FBOP1,High
2023-04-19,1600.0,323.206,Mixed,Maintained,UVA HIGH,FBOP/FBOP1,High
2023-04-26,1380.0,323.206,Mixed,Maintained,UVA HIGH,FBOP/FBOP1,High
2023-05-03,1160.0,292.7388,Bright,Slight Decline,UVA HIGH,FBOP/FBOP1,High
2023-05-10,1600.0,309.7046,Bright,Maintained,UVA HIGH,FBOP/FBOP1,High
2023-05-17,1320.0,316.57,Mixed,Increase,UVA HIGH,FBOP/FBOP1,High
2023-05-24,1260.0,304.7769,Sunny,Slight Decline,UVA HIGH,FBOP/FBOP1,High
2023-05-31,1330.0,305.9863,Mixed,Maintained,UVA HIGH,FBOP/FBOP1,High
2023-06-07,1100.0,307.6588,Mixed,Slight Decline,UVA HIGH,FBOP/FBOP1,High
2023-06-14,1260.0,307.9829,Bright,Maintained,UVA HIGH,FBOP/FBOP1,High
2023-06-21,1320.0,309.1192,Bright,Decline,UVA HIGH,FBOP/FBOP1,High
2023-06-28,1300.0,309.1192,Bright,Decline,UVA HIGH,FBOP/FBOP1,High
2023-07-05,1280.0,306.1407,Overcast,Decline,UVA HIGH,FBOP/FBOP1,High
2023-07-12,1550.0,313.5441,Bright,Slight Decline,UVA HIGH,FBOP/FBOP1,High
2023-07-19,1500.0,323.6212,Bright,Maintained,UVA HIGH,FBOP/FBOP1,High
2023-07-26,1430.0,326.18965000000003,Bright,Maintained,UVA HIGH,FBOP/FBOP1,High
2023-08-02,1600.0,323.3395,Overcast,Decline,UVA HIGH,FBOP/FBOP1,High
2023-08-09,1850.0,322.1798,Mixed,Decline,UVA HIGH,FBOP/FBOP1,High
2023-08-16,1850.0,322.1798,Mixed,Decline,UVA HIGH,FBOP/FBOP1,High
2023-08-23,1650.0,323.7206,Bright,Decline,UVA HIGH,FBOP/FBOP1,High
2023-08-30,1550.0,322.23325,Rainy,Maintained,UVA HIGH,FBOP/FBOP1,High
2023-09-06,1600.0,323.9038,Rainy,Decline,UVA HIGH,FBOP/FBOP1,High
2023-09-13,1600.0,325.6304,Overcast,Maintained,UVA HIGH,FBOP/FBOP1,High
2023-09-20,1600.0,324.0716,Rainy,Maintained,UVA HIGH,FBOP/FBOP1,High
2023-09-27,1600.0,324.0716,Rainy,Maintained,UVA HIGH,FBOP/FBOP1,High
2023-10-04,1600.0,324.2171,Overcast,Decline,UVA HIGH,FBOP/FBOP1,High
2023-10-11,1550.0,324.0872,Overcast,Maintained,UVA HIGH,FBOP/FBOP1,High
2023-10-18,1480.0,326.8024,Mixed,Maintained,UVA HIGH,FBOP/FBOP1,High
2023-10-25,1460.0,327.8855,Bright,Increase,UVA HIGH,FBOP/FBOP1,High
2023-11-01,1650.0,328.9997,Mixed,Decline,UVA HIGH,FBOP/FBOP1,High
2023-11-08,1750.0,328.4814,Mixed,Increase,UVA HIGH,FBOP/FBOP1,High
2023-11-15,1650.0,329.322,Mixed,Maintained,UVA HIGH,FBOP/FBOP1,High
2023-11-22,1650.0,328.9604,Mixed,Decline,UVA HIGH,FBOP/FBOP1,High
2023-11-29,1750.0,328.9604,Mixed,Decline,UVA HIGH,FBOP/FBOP1,High
2023-12-06,1850.0,327.1769,Overcast,Maintained,UVA HIGH,FBOP/FBOP1,High
2023-12-13,1650.0,326.9876,Mixed,Maintained,UVA HIGH,FBOP/FBOP1,High
2023-12-20,1850.0,327.1769,Mixed,Maintained,UVA HIGH,FBOP/FBOP1,High
2023-12-27,1825.0,327.1769,Mixed,Maintained,UVA HIGH,FBOP/FBOP1,High
2024-01-03,1800.0,320.9931,Bright,Decline,UVA HIGH,FBOP/FBOP1,High
2024-01-10,1900.0,320.0026,Mixed,Decline,UVA HIGH,FBOP/FBOP1,High
2024-01-17,1900.0,315.6095,Mixed,Decline,UVA HIGH,FBOP/FBOP1,High
2024-01-24,1950.0,315.6095,Mixed,Decline,UVA HIGH,FBOP/FBOP1,High
2024-01-31,2000.0,315.6095,Mixed,Decline,UVA HIGH,FBOP/FBOP1,High
2024-02-07,2050.0,313.1754,Bright,Decline,UVA HIGH,FBOP/FBOP1,High
2024-02-14,2050.0,311.8864,Bright,Increase,UVA HIGH,FBOP/FBOP1,High
2024-02-21,1900.0,309.5676,Bright,Maintained,UVA HIGH,FBOP/FBOP1,High
2024-02-28,1850.0,313.3029,Bright,Maintained,UVA HIGH,FBOP/FBOP1,High
2024-03-06,2050.0,306.5576,Bright,Maintained,UVA HIGH,FBOP/FBOP1,High
2024-03-13,2150.0,303.9707,Bright,Maintained,UVA HIGH,FBOP/FBOP1,High
2024-03-20,2000.0,300.9121,Mixed,Maintained,UVA HIGH,FBOP/FBOP1,High
2024-03-27,1900.0,308.1885,Bright,Maintained,UVA HIGH,FBOP/FBOP1,High
2024-04-03,1700.0,301.7564,Bright,Maintained,UVA HIGH,FBOP/FBOP1,High
2024-04-10,1950.0,299.4381,Mixed,Decline,UVA HIGH,FBOP/FBOP1,High
2024-04-17,1850.0,298.5569,Bright,Increase,UVA HIGH,FBOP/FBOP1,High
2024-04-24,1900.0,296.6131,Bright,Increase,UVA HIGH,FBOP/FBOP1,High
2024-05-01,1850.0,301.8755,Mixed,Maintained,UVA HIGH,FBOP/FBOP1,High
2024-05-08,2000.0,300.0175,Rainy,Maintained,UVA HIGH,FBOP/FBOP1,High
2024-05-15,1850.0,301.8051,Overcast,Maintained,UVA HIGH,FBOP/FBOP1,High
2024-05-22,2000.0,300.3226,Bright,Increase,UVA HIGH,FBOP/FBOP1,High
2024-05-29,2000.0,300.3226,Bright,Increase,UVA HIGH,FBOP/FBOP1,High
2024-06-05,2000.0,302.1764,Bright,Maintained,UVA HIGH,FBOP/FBOP1,High
2024-06-12,1950.0,305.2629,Bright,Decline,UVA HIGH,FBOP/FBOP1,High
2024-06-19,1950.0,305.5387,Mixed,Maintained,UVA HIGH,FBOP/FBOP1,High
2024-06-26,2000.0,302.1657,Mixed,Decline,UVA HIGH,FBOP/FBOP1,High
2024-07-03,1900.0,303.669,Mixed,Maintained,UVA HIGH,FBOP/FBOP1,High
2024-07-10,2000.0,304.337,Bright,Increase,UVA HIGH,FBOP/FBOP1,High
2024-07-17,1900.0,303.6583,Bright,Maintained,UVA HIGH,FBOP/FBOP1,High
2024-07-24,1800.0,302.4023,Bright,Maintained,UVA HIGH,FBOP/FBOP1,High
2024-07-31,1950.0,303.6974,Mixed,Increase,UVA HIGH,FBOP/FBOP1,High
2024-08-07,1850.0,299.2055,Mixed,Maintained,UVA HIGH,FBOP/FBOP1,High
2024-08-14,1800.0,300.5855,Mixed,Maintained,UVA HIGH,FBOP/FBOP1,High
2024-08-21,1750.0,300.6247,Bright,Maintained,UVA HIGH,FBOP/FBOP1,High
2024-08-28,1900.0,301.9209,Mixed,Maintained,UVA HIGH,FBOP/FBOP1,High
2024-09-04,1650.0,302.4495,Bright,Maintained,UVA HIGH,FBOP/FBOP1,High
2024-09-11,1750.0,303.0942,Bright,Decline,UVA HIGH,FBOP/FBOP1,High
2024-09-18,1750.0,298.1652,Mixed,Maintained,UVA HIGH,FBOP/FBOP1,High
2024-09-25,1750.0,300.5133,Bright,Maintained,UVA HIGH,FBOP/FBOP1,High
2024-10-02,1800.0,294.8866,Mixed,Maintained,UVA HIGH,FBOP/FBOP1,High
2024-10-09,1460.0,292.8267,Rainy,Decline,UVA HIGH,FBOP/FBOP1,High
2024-10-16,1550.0,293.3114,Rainy,Decline,UVA HIGH,FBOP/FBOP1,High
2024-10-23,1500.0,293.2486,Rainy,Decline,UVA HIGH,FBOP/FBOP1,High
2024-10-30,1600.0,293.0482,Mixed,Decline,UVA HIGH,FBOP/FBOP1,High
2024-11-06,1550.0,292.6791,Rainy,Increase,UVA HIGH,FBOP/FBOP1,High
2024-11-13,1650.0,290.9599,Mixed,Increase,UVA HIGH,FBOP/FBOP1,High
2024-11-20,1750.0,291.1331,Rainy,Maintained,UVA HIGH,FBOP/FBOP1,High
2024-11-27,1550.0,292.7939,Rainy,Decline,UVA HIGH,FBOP/FBOP1,High
2024-12-04,1750.0,289.8077,Bright,Decline,UVA HIGH,FBOP/FBOP1,High
2024-12-11,1550.0,291.1392,Rainy,Maintained,UVA HIGH,FBOP/FBOP1,High
2024-12-18,1600.0,296.468,Bright,Increase,UVA HIGH,FBOP/FBOP1,High
2024-12-25,1700.0,290.5973,Rainy,Decline,UVA HIGH,FBOP/FBOP1,High
2025-01-01,1850.0,322.7829,Mixed,Decline,UVA HIGH,FBOP/FBOP1,High
2025-01-08,1650.0,322.8849,Overcast,Decline,UVA HIGH,FBOP/FBOP1,High
2025-01-15,1600.0,295.6383,Mixed,Decline,UVA HIGH,FBOP/FBOP1,High
2025-01-22,1550.0,293.2187,Rainy,Decline,UVA HIGH,FBOP/FBOP1,High
2025-01-29,1637.5,299.118675,Bright,Decline,UVA HIGH,FBOP/FBOP1,High
2025-02-05,1500.0,296.8867,Bright,Decline,UVA HIGH,FBOP/FBOP1,High
2025-02-12,1550.0,297.0441,Bright,Decline,UVA HIGH,FBOP/FBOP1,High
2025-02-19,1550.0,296.3443,Bright,Decline,UVA HIGH,FBOP/FBOP1,High
2025-02-26,1550.0,295.3883,Bright,Decline,UVA HIGH,FBOP/FBOP1,High
2025-03-05,1550.0,295.1854,Rainy,Increase,UVA HIGH,FBOP/FBOP1,High
2025-03-12,1600.0,295.5793,Bright,Increase,UVA HIGH,FBOP/FBOP1,High
2025-03-19,1600.0,296.0858,Bright,Increase,UVA HIGH,FBOP/FBOP1,High
2025-03-26,1550.0,296.3606,Bright,Increase,UVA HIGH,FBOP/FBOP1,High
2025-04-02,1600.0,296.2728,Bright,Increase,UVA HIGH,FBOP/FBOP1,High
2025-04-09,1550.0,297.964,Mixed,Increase,UVA HIGH,FBOP/FBOP1,High
2025-04-16,1700.0,299.6805,Mixed,Increase,UVA HIGH,FBOP/FBOP1,High
2025-04-23,1650.0,299.5799,Mixed,Increase,UVA HIGH,FBOP/FBOP1,High
2025-04-30,1683.3333333333333,301.4991333333333,Bright,Maintained,UVA HIGH,FBOP/FBOP1,High
2025-05-07,1800.0,298.3023,Mixed,Decline,UVA HIGH,FBOP/FBOP1,High
2025-05-14,1600.0,300.7551,Mixed,Maintained,UVA HIGH,FBOP/FBOP1,High
2025-05-21,1650.0,299.6258,Bright,Maintained,UVA HIGH,FBOP/FBOP1,High
2025-05-28,1575.0,299.6258,Bright,Maintained,UVA HIGH,FBOP/FBOP1,High
2025-06-04,1500.0,300.306,Mixed,Maintained,UVA HIGH,FBOP/FBOP1,High
2025-06-11,1480.0,299.951,Bright,Maintained,UVA HIGH,FBOP/FBOP1,High
2025-06-18,1553.3333333333333,299.951,Bright,Maintained,UVA HIGH,FBOP/FBOP1,High
2025-06-25,1626.6666666666667,299.951,Bright,Maintained,UVA HIGH,FBOP/FBOP1,High
2025-07-02,1700.0,300.4246,Mixed,Decline,UVA HIGH,FBOP/FBOP1,High
2025-07-09,1420.0,301.2728,Bright,Decline,UVA HIGH,FBOP/FBOP1,High
2025-07-16,1650.0,301.7035,Bright,Decline,UVA HIGH,FBOP/FBOP1,High
2025-07-23,1550.0,302.2176,Bright,Decline,UVA HIGH,FBOP/FBOP1,High
2025-07-30,1480.0,302.8653,Mixed,Slight Decline,UVA HIGH,FBOP/FBOP1,High
2025-08-06,1600.0,300.428,Bright,Decline,UVA HIGH,FBOP/FBOP1,High
2025-08-13,1700.0,301.0624,Mixed,Maintained,UVA HIGH,FBOP/FBOP1,High
2025-08-20,1700.0,301.759,Mixed,Maintained,UVA HIGH,FBOP/FBOP1,High
2025-08-27,1650.0,302.1319,Bright,Decline,UVA HIGH,FBOP/FBOP1,High
2025-09-03,1600.0,301.753,Bright,Maintained,UVA HIGH,FBOP/FBOP1,High
2025-09-10,1550.0,302.7265,Mixed,Maintained,UVA HIGH,FBOP/FBOP1,High
2025-09-17,1800.0,308.8827,Mixed,Decline,UVA HIGH,FBOP/FBOP1,High
2025-09-24,1875.0,308.8827,Mixed,Decline,UVA HIGH,FBOP/FBOP1,High
2025-10-01,1950.0,301.958,Bright,Slight Decline,UVA HIGH,FBOP/FBOP1,High
2025-10-08,1440.0,302.7687,Mixed,Decline,UVA HIGH,FBOP/FBOP1,High
2025-10-15,1550.0,302.6108,Rainy,Slight Decline,UVA HIGH,FBOP/FBOP1,High
2025-10-22,1600.0,304.5063,Mixed,Maintained,UVA HIGH,FBOP/FBOP1,High
2025-10-29,1650.0,304.5063,Mixed,Maintained,UVA HIGH,FBOP/FBOP1,High
2025-11-05,1700.0,298.8259,Bright,Decline,UVA HIGH,FBOP/FBOP1,High
2025-11-12,1500.0,304.1602,Sunny,Increase,UVA HIGH,FBOP/FBOP1,High
2025-11-19,1650.0,307.8004,Mixed,Slight Decline,UVA HIGH,FBOP/FBOP1,High
2025-11-26,1650.0,307.998,Mixed,Slight Decline,UVA HIGH,FBOP/FBOP1,High
2025-12-03,1900.0,309.5317,Rainy,Slight Decline,UVA HIGH,FBOP/FBOP1,High
2025-12-10,1600.0,309.4625,Rainy,Decline,UVA HIGH,FBOP/FBOP1,High
2025-12-17,1550.0,310.0368,Mixed,Decline,UVA HIGH,FBOP/FBOP1,High
2025-12-24,1550.0,310.0368,Mixed,Decline,UVA HIGH,FBOP/FBOP1,High
2025-12-31,1550.0,310.0368,Mixed,Decline,UVA HIGH,FBOP/FBOP1,High
2021-01-06,760.0,189.0696,Rainy,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2021-01-13,870.0,197.5241,Bright,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2021-01-20,920.0,188.6854,Mixed,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2021-01-27,895.0,188.6854,Mixed,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2021-02-03,870.0,193.9604,Mixed,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2021-02-10,850.0,194.4061,Mixed,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2021-02-17,900.0,193.5044,Mixed,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2021-02-24,920.0,195.8167,Mixed,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2021-03-03,850.0,198.7859,Mixed,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2021-03-10,760.0,195.5257,Bright,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2021-03-17,820.0,198.462,Bright,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2021-03-24,750.0,199.0263,Mixed,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2021-03-31,840.0,196.6476,Mixed,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2021-04-07,720.0,193.6376,Mixed,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2021-04-14,1180.0,195.0656,Mixed,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2021-04-21,720.0,200.06,Bright,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2021-04-28,700.0,200.06,Bright,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2021-05-05,680.0,196.6469,Mixed,Increase,NUWARA ELIYAS,PEK/PEK1,High
2021-05-12,830.0,197.0089,Mixed,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2021-05-19,960.0,197.0191,Mixed,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2021-05-26,830.0,196.9664,Mixed,Slight Decline,NUWARA ELIYAS,PEK/PEK1,High
2021-06-02,795.0,188.3866,Mixed,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2021-06-09,760.0,197.973,Mixed,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2021-06-16,620.0,199.0131,Bright,Decline,NUWARA ELIYAS,PEK/PEK1,High
2021-06-23,550.0,199.0865,Mixed,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2021-06-30,790.0,197.9284,Mixed,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2021-07-07,800.0,199.6139,Rainy,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2021-07-14,740.0,198.67,Bright,Slight Decline,NUWARA ELIYAS,PEK/PEK1,High
2021-07-21,410.0,199.0015,Mixed,Slight Decline,NUWARA ELIYAS,PEK/PEK1,High
2021-07-28,710.0,199.5045,Mixed,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2021-08-04,530.0,199.544,Mixed,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2021-08-11,620.0,199.5392,Mixed,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2021-08-18,600.0,199.4368,Mixed,Decline,NUWARA ELIYAS,PEK/PEK1,High
2021-08-25,645.0,199.39775,Mixed,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2021-09-01,580.0,199.3643,Bright,Decline,NUWARA ELIYAS,PEK/PEK1,High
2021-09-08,580.0,199.4965,Mixed,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2021-09-15,540.0,199.7687,Mixed,Slight Decline,NUWARA ELIYAS,PEK/PEK1,High
2021-09-22,580.0,201.5033,Overcast,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2021-09-29,650.0,201.5033,Overcast,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2021-10-06,720.0,200.0643,Rainy,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2021-10-13,720.0,200.4485,Overcast,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2021-10-20,730.0,201.4879,Overcast,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2021-10-27,560.0,199.6986,Rainy,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2021-11-03,920.0,201.9818,Rainy,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2021-11-10,830.0,202.0085,Overcast,Increase,NUWARA ELIYAS,PEK/PEK1,High
2021-11-17,810.0,202.6712,Mixed,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2021-11-24,820.0,201.4611,Overcast,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2021-12-01,980.0,202.6101,Mixed,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2021-12-08,850.0,193.549,Rainy,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2021-12-15,940.0,202.4479,Rainy,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2021-12-22,860.0,202.778,Overcast,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2021-12-29,1230.0,202.778,Overcast,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2023-01-04,1600.0,367.7045,Mixed,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2023-01-11,1700.0,367.9773,Bright,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2023-01-18,1800.0,364.1424,Bright,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2023-01-25,1875.0,365.67679999999996,Mixed,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2023-02-01,1800.0,364.9107,Bright,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2023-02-08,1700.0,365.4467,Mixed,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2023-02-15,2000.0,361.954,Mixed,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2023-02-22,1750.0,365.3946,Overcast,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2023-03-01,1500.0,339.8757,Mixed,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2023-03-08,1900.0,322.9597,Mixed,Slight Decline,NUWARA ELIYAS,PEK/PEK1,High
2023-03-15,1750.0,324.5466,Bright,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2023-03-22,1800.0,338.8015,Rainy,Slight Decline,NUWARA ELIYAS,PEK/PEK1,High
2023-03-29,1675.0,338.8015,Rainy,Slight Decline,NUWARA ELIYAS,PEK/PEK1,High
2023-04-05,1550.0,322.1652,Mixed,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2023-04-12,1550.0,324.9441,Mixed,Increase,NUWARA ELIYAS,PEK/PEK1,High
2023-04-19,1700.0,323.206,Mixed,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2023-04-26,1370.0,323.206,Mixed,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2023-05-03,1040.0,292.7388,Bright,Maintained,NUWARA ELIYAS,PEK/PEK1,High
2023-05-10,1500.0,309.7046,Mixed,Maintained,NUWARA ELIYAS,PEK/PEK1,High
